ImagePath,Caption,Label,skin_type_gt,gender_gt,age,smile,facialHair_moustache,facialHair_beard,facialHair_sideburns,glasses,hair_bald,hair_invisible,makeup_eyeMakeup,makeup_lipMakeup,occlusion_foreheadOccluded,occlusion_eyeOccluded,occlusion_mouthOccluded,accessories_headWear,accessories_glasses,accessories_mask,blur_blurLevel,exposure_exposureLevel,noise_noiseLevel,ImagePath_rect_left,ImagePath_rect_top,ImagePath_rect_width,ImagePath_rect_height,face_light_gt,hair_length_gt,long_medium_hair_gt,glasses_gt
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\773.jpg,Image Description,TRUE,darker,female,36,0,0,0,0,NoGlasses,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,121,129,152,152,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\774.jpg,Image Description,TRUE,lighter,female,67,1,0,0,0,ReadingGlasses,0.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.93,0,low,overExposure,low,95,133,151,151,yes,medium_hair,TRUE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\775.jpg,Image Description,TRUE,lighter,female,47,0.997,0,0,0,NoGlasses,0.1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,77,106,154,154,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\776.jpg,Image Description,TRUE,lighter,female,54,0.847,0,0,0,NoGlasses,0.05,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,78,141,152,152,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\777.jpg,Image Description,TRUE,darker,female,52,0.989,0,0,0,NoGlasses,0.16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,100,138,153,153,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\778.jpg,Image Description,TRUE,darker,female,42,0.631,0,0,0,NoGlasses,0.54,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,87,124,153,153,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\779.jpg,Image Description,TRUE,darker,female,45,0.482,0,0,0,ReadingGlasses,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.99,0,low,goodExposure,low,68,101,162,162,yes,medium_hair,TRUE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\780.jpg,Image Description,FALSE,darker,female,33,0.012,0,0,0,NoGlasses,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,122,152,100,100,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\781.jpg,Image Description,TRUE,darker,female,50,0.072,0,0,0,NoGlasses,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,96,142,156,156,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\782.jpg,Image Description,TRUE,darker,female,44,0.021,0,0,0,NoGlasses,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,99,142,143,143,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\783.jpg,Image Description,TRUE,darker,female,28,1,0,0,0,NoGlasses,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,101,111,135,135,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\784.jpg,Image Description,TRUE,darker,female,44,1,0,0,0,NoGlasses,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,82,103,157,157,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\786.jpg,Image Description,TRUE,darker,female,48,0.966,0,0,0,ReadingGlasses,0.42,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0.97,0,low,goodExposure,low,119,117,158,158,yes,medium_hair,TRUE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\787.jpg,Image Description,TRUE,darker,female,47,0.215,0,0,0,NoGlasses,0.23,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,79,124,185,185,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\788.jpg,Image Description,TRUE,darker,female,37,1,0,0,0,NoGlasses,0.29,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,66,113,155,155,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\789.jpg,Image Description,TRUE,darker,female,44,0.995,0,0,0,ReadingGlasses,0.74,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0.96,0,low,goodExposure,low,85,112,156,156,yes,tied_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\790.jpg,Image Description,TRUE,lighter,female,46,0.003,0,0,0,NoGlasses,0.27,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,76,106,144,144,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\791.jpg,Image Description,TRUE,lighter,female,31,0.798,0,0,0,NoGlasses,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,112,107,142,142,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\792.jpg,Image Description,TRUE,darker,female,42,0.992,0,0,0,NoGlasses,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,120,106,147,147,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\793.jpg,Image Description,FALSE,darker,female,33,0,0,0,0,NoGlasses,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,75,110,150,150,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\794.jpg,Image Description,FALSE,darker,female,55,0.98,0,0,0,NoGlasses,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,51,131,220,220,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\795.jpg,Image Description,TRUE,darker,female,44,0.171,0,0,0,NoGlasses,0.27,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,78,142,157,157,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\796.jpg,Image Description,FALSE,darker,female,35,0.007,0,0,0,NoGlasses,0.11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,61,192,203,203,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\797.jpg,Image Description,TRUE,darker,female,44,0.038,0,0,0,NoGlasses,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,67,116,164,164,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\798.jpg,Image Description,TRUE,darker,female,32,1,0,0,0,NoGlasses,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,76,102,133,133,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\799.jpg,Image Description,TRUE,darker,female,54,0.598,0,0,0,ReadingGlasses,0.06,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0.88,0,low,goodExposure,low,84,107,150,150,yes,medium_hair,TRUE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\800.jpg,Image Description,FALSE,darker,female,66,1,0,0,0,ReadingGlasses,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,low,goodExposure,medium,91,140,149,149,yes,medium_hair,TRUE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\801.jpg,Image Description,TRUE,lighter,female,39,1,0,0,0,NoGlasses,0.01,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,85,167,162,162,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\802.jpg,Image Description,TRUE,darker,female,46,0.367,0,0,0,NoGlasses,0.68,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,high,48,103,187,187,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\803.jpg,Image Description,TRUE,lighter,female,50,1,0,0,0,NoGlasses,0.06,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,79,116,144,144,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\804.jpg,Image Description,TRUE,lighter,female,41,1,0,0,0,NoGlasses,0.38,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,80,119,149,149,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\805.jpg,Image Description,TRUE,darker,female,54,1,0,0,0,NoGlasses,0.11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,71,84,159,159,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\806.jpg,Image Description,TRUE,darker,female,39,0.987,0,0,0,NoGlasses,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,80,114,147,147,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\807.jpg,Image Description,TRUE,darker,female,29,0.026,0,0,0,NoGlasses,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,93,117,154,154,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\808.jpg,Image Description,TRUE,darker,female,39,0.367,0,0,0,NoGlasses,0.75,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,46,33,46,46,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\809.jpg,Image Description,TRUE,lighter,female,44,1,0,0,0,NoGlasses,0.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,132,173,79,79,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\810.jpg,Image Description,TRUE,darker,female,49,1,0,0,0,ReadingGlasses,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,87,123,144,144,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\811.jpg,Image Description,TRUE,darker,female,34,0,0,0,0,NoGlasses,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,100,136,120,120,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\812.jpg,Image Description,TRUE,darker,female,42,1,0,0,0,NoGlasses,0.08,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,77,196,178,178,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\813.jpg,Image Description,TRUE,darker,female,30,0.991,0,0,0,NoGlasses,0.84,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,76,130,177,177,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\814.jpg,Image Description,TRUE,darker,female,51,1,0,0,0,NoGlasses,0.39,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,134,102,130,130,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\815.jpg,Image Description,FALSE,darker,female,49,0.789,0,0,0,NoGlasses,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,high,86,116,196,196,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\816.jpg,Image Description,TRUE,darker,female,54,0.985,0,0,0,NoGlasses,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,109,110,141,141,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\817.jpg,Image Description,TRUE,darker,female,40,0.127,0,0,0,NoGlasses,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,64,110,157,157,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\818.jpg,Image Description,TRUE,darker,female,41,0.993,0,0,0,NoGlasses,0.27,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,100,108,147,147,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\819.jpg,Image Description,TRUE,darker,female,36,0.139,0,0,0,NoGlasses,0.44,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,81,135,145,145,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\820.jpg,Image Description,TRUE,lighter,female,37,0.99,0,0,0,NoGlasses,0.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,82,108,132,132,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\821.jpg,Image Description,TRUE,darker,female,58,0.759,0,0,0,NoGlasses,0.45,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,79,104,156,156,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\822.jpg,Image Description,FALSE,darker,female,44,0.397,0,0,0,NoGlasses,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,67,129,151,151,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\823.jpg,Image Description,TRUE,darker,female,49,0.989,0,0,0,NoGlasses,0.43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,103,107,162,162,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\824.jpg,Image Description,TRUE,darker,female,36,0.191,0,0,0,NoGlasses,0.34,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,78,141,167,167,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\825.jpg,Image Description,TRUE,darker,female,41,0.417,0,0,0,NoGlasses,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,65,124,166,166,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\826.jpg,Image Description,TRUE,darker,female,50,1,0,0,0,NoGlasses,0.06,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,69,116,149,149,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\827.jpg,Image Description,TRUE,darker,female,48,1,0,0,0,NoGlasses,0.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,46,97,160,160,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\828.jpg,Image Description,TRUE,darker,female,48,0.241,0,0,0,NoGlasses,0.82,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,72,108,172,172,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\829.jpg,Image Description,TRUE,lighter,female,54,0.007,0,0,0,NoGlasses,0.02,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,61,127,157,157,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\830.jpg,Image Description,TRUE,darker,female,40,0.473,0,0,0,NoGlasses,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,71,133,146,146,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\831.jpg,Image Description,TRUE,darker,female,54,0.997,0,0,0,NoGlasses,0.32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,100,122,150,150,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\832.jpg,Image Description,TRUE,darker,female,44,0.092,0,0,0,NoGlasses,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.82,0,low,goodExposure,low,81,107,176,176,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\833.jpg,Image Description,FALSE,darker,female,48,0.657,0.1,0.1,0.1,NoGlasses,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,43,102,148,148,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\834.jpg,Image Description,FALSE,darker,female,39,1,0,0,0,NoGlasses,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,96,140,152,152,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\835.jpg,Image Description,TRUE,darker,female,31,0.071,0,0,0,ReadingGlasses,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,low,goodExposure,low,97,94,154,154,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\836.jpg,Image Description,TRUE,darker,female,34,1,0,0,0,NoGlasses,0.26,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,90,117,157,157,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\837.jpg,Image Description,FALSE,darker,female,44,1,0,0,0,NoGlasses,0.16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,59,115,151,151,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\838.jpg,Image Description,FALSE,darker,female,30,0.002,0,0,0,ReadingGlasses,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,low,goodExposure,low,87,96,192,192,yes,short_hair,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\839.jpg,Image Description,TRUE,lighter,female,47,1,0,0,0,NoGlasses,0.95,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,83,119,164,164,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\841.jpg,Image Description,TRUE,darker,female,29,1,0,0,0,NoGlasses,0.36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,78,175,154,154,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\842.jpg,Image Description,TRUE,darker,female,49,1,0,0,0,NoGlasses,0.43,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,58,121,155,155,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\843.jpg,Image Description,FALSE,darker,female,47,0.013,0,0,0,NoGlasses,0.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,65,128,168,168,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\844.jpg,Image Description,TRUE,darker,female,42,0.066,0,0,0,NoGlasses,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,86,130,144,144,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\845.jpg,Image Description,TRUE,darker,female,33,0.262,0,0,0,NoGlasses,0.91,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,92,97,159,159,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\846.jpg,Image Description,FALSE,darker,female,44,0.332,0,0,0,NoGlasses,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,56,96,158,158,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\847.jpg,Image Description,FALSE,darker,female,48,0.746,0,0,0,NoGlasses,0.84,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,93,139,151,151,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\848.jpg,Image Description,TRUE,darker,female,47,0.065,0,0,0,NoGlasses,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,82,106,169,169,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\849.jpg,Image Description,TRUE,darker,female,57,0.998,0,0,0,NoGlasses,0.36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,78,135,210,210,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\850.jpg,Image Description,TRUE,darker,female,42,0.302,0,0,0,NoGlasses,0.19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,76,116,138,138,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\851.jpg,Image Description,TRUE,darker,female,50,0.471,0,0,0,NoGlasses,0.04,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,medium,98,130,116,116,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\852.jpg,Image Description,TRUE,darker,female,33,1,0,0,0,NoGlasses,0.71,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,79,139,167,167,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\853.jpg,Image Description,TRUE,darker,female,49,0.442,0,0,0,ReadingGlasses,0.17,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,71,138,184,184,yes,short_hair,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\854.jpg,Image Description,TRUE,darker,female,39,0.533,0,0,0,NoGlasses,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,78,111,151,151,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\855.jpg,Image Description,TRUE,darker,female,52,1,0,0,0,NoGlasses,0.32,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,70,111,168,168,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\856.jpg,Image Description,TRUE,darker,female,44,0.552,0,0,0,NoGlasses,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,97,138,156,156,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\857.jpg,Image Description,TRUE,darker,female,32,0.326,0,0,0,NoGlasses,0.44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,93,105,153,153,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\858.jpg,Image Description,TRUE,darker,female,47,0.992,0,0,0,ReadingGlasses,0.48,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.99,0,low,goodExposure,low,71,104,166,166,yes,tied_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\859.jpg,Image Description,TRUE,darker,female,48,0.823,0,0,0,NoGlasses,0.56,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,126,125,161,161,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\860.jpg,Image Description,TRUE,darker,female,57,1,0,0,0,NoGlasses,0.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,74,118,143,143,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\861.jpg,Image Description,TRUE,darker,female,54,0.148,0,0,0,NoGlasses,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,75,93,156,156,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\862.jpg,Image Description,TRUE,darker,female,39,0.037,0,0,0,NoGlasses,0.27,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,102,104,155,155,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\863.jpg,Image Description,TRUE,darker,female,9,1,0,0,0,NoGlasses,0.11,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,97,101,145,145,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\864.jpg,Image Description,TRUE,darker,female,51,0.027,0,0,0,NoGlasses,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,76,93,166,166,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\865.jpg,Image Description,FALSE,darker,female,37,1,0,0,0,NoGlasses,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,123,115,142,142,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\866.jpg,Image Description,TRUE,darker,female,51,0.66,0,0,0,ReadingGlasses,0.32,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,1,0,medium,goodExposure,low,31,40,54,54,yes,short_hair,FALSE,yes_thick
